-75.339	38.3303	3.77035
-87.5114	38.2124	3.68889
-80.9904	38.1809	3.62845
-77.1164	38.2005	3.72117
-77.8787	37.9636	3.73717
-85.2875	37.7849	3.7425
-81.3114	37.7997	3.59125
-80.5013	37.7724	3.61154
-78.9536	37.7605	3.62228
-77.2942	37.762	3.67673
-88.5804	37.6774	3.59476
-87.7153	37.6849	3.77486
-86.0569	37.6574	3.76478
-84.4003	37.679	3.80705
-83.0784	37.6791	3.63648
-82.1264	37.6815	3.64339
-79.5662	37.6771	3.63518
-76.6535	37.7055	3.76693
-75.6727	37.6804	3.75376
-86.8779	37.5946	3.66093
-83.5935	37.6392	3.69014
-78.0511	37.6126	3.7049
-86.3943	37.1094	3.7155
-85.5334	37.105	3.79419
-82.9852	37.1076	3.69758
-81.5762	37.0608	3.60421
-80.7843	37.117	3.5914
-76.7349	37.1397	3.76521
-88.6447	37.0196	4.0398
-87.8941	37.0417	3.87845
-87.1055	36.9881	3.85524
-84.8384	37.0204	3.6279
-83.9454	36.9655	3.74113
-82.535	36.9823	3.67412
-80.0311	37.0288	3.59816
-79.2538	36.9983	3.6561
-77.5541	36.9716	3.74617
-78.5338	36.9454	3.75615
-86.5402	36.5107	3.75852
-85.7796	36.5129	3.90739
-81.8204	36.5209	3.627
-81.0472	36.5023	3.60816
-77.1596	36.4718	3.71028
-88.1773	36.359	3.85689
-87.2892	36.4413	3.57509
-84.8431	36.4156	3.75511
-84.0165	36.3786	3.65826
-83.3671	36.3929	3.59988
-82.5765	36.3644	3.68124
-79.3364	36.4319	3.6983
-78.5493	36.3944	3.73657
-77.7925	36.3526	3.70898
-80.3829	36.3472	3.6539
-76.4464	36.3319	3.70342
-81.2149	35.8518	3.63503
-79.7758	35.8875	3.66791
-88.1177	35.8007	3.81727
-87.5205	35.8278	3.53855
-85.903	35.7663	3.7369
-84.3511	35.8033	3.64953
-83.5959	35.8417	3.66627
-81.9478	35.7771	3.67644
-80.4963	35.8097	3.67196
-79.115	35.794	3.75786
-78.2394	35.7649	3.75032
-77.2629	35.765	3.7225
-76.5776	35.7912	3.67336
-86.8219	35.74	3.74943
-85.1	35.6713	3.61326
-82.8124	35.6694	3.66144
-75.957	35.5612	3.73628
-87.5946	35.2511	3.73504
-85.3119	35.2002	3.65148
-84.7599	35.1606	3.59004
-83.163	35.1696	3.70729
-79.9928	35.1529	3.71659
-78.443	35.1673	3.68613
-76.9909	35.1773	3.79707
-88.3783	35.1333	4.21344
-86.9333	35.1386	3.62868
-86.2645	35.1194	3.7601
-83.9277	35.0935	3.64542
-82.1859	35.0857	3.74043
-81.3333	35.142	3.67661
-80.5828	35.135	3.65617
-77.7133	35.0528	3.67044
-79.2333	35.0208	3.7337
-88.5844	34.5564	3.7008
-84.8574	34.5658	3.79527
-83.8938	34.6032	3.60524
-79.3388	34.5548	3.7077
-78.6023	34.572	3.70739
-77.9768	34.5773	3.75584
-87.8571	34.5178	3.56317
-87.0452	34.4517	3.80676
-86.326	34.5126	3.63611
-85.6499	34.4611	3.50704
-83.3013	34.5031	3.71619
-82.3743	34.5474	3.71894
-81.6336	34.4701	3.66863
-81.0319	34.4923	3.72106
-80.094	34.4643	3.69375
-80.3915	34.017	3.69857
-78.8737	33.9897	3.70268
-78.2163	34.0046	3.79518
-87.1696	33.9131	3.83681
-86.4119	33.8577	3.69896
-85.7347	33.8911	3.61341
-85.064	33.8993	3.87147
-84.0626	33.864	3.63449
-83.5836	33.8554	3.71327
-82.688	33.8621	3.69795
-81.8581	33.9375	3.79043
-79.6665	33.9057	3.75419
-81.3047	33.7922	3.77554
-85.9226	33.254	3.74887
-85.1747	33.3167	3.72123
-83.5713	33.2801	3.71817
-81.3687	33.3253	3.72361
-80.7039	33.297	3.67768
-79.8129	33.3349	3.70907
-86.5311	33.1942	3.71798
-84.4176	33.1893	3.57596
-82.8417	33.2362	3.74992
-82.1359	33.2211	3.70744
-79.278	33.2414	3.77041
-84.7188	32.6686	3.71536
-81.495	32.6542	3.75647
-80.9972	32.678	3.68892
-80.1935	32.7364	3.79326
-87.571	32.6469	3.86118
-86.7916	32.5983	3.86636
-86.022	32.6067	3.60408
-83.8316	32.6499	3.71144
-83.1066	32.6131	3.64546
-82.4665	32.6219	3.67818
-85.3267	32.5269	3.66162
-85.409	32.0929	3.81802
-84.1294	32.0612	3.61341
-87.1225	31.9752	3.9827
-86.2677	31.9778	3.51841
-84.7357	31.9962	3.80342
-81.8878	31.9799	3.73353
-81.0261	31.9746	3.77144
-83.2905	31.9457	3.66985
-82.4758	31.9263	3.68951
-84.9274	31.4793	3.75473
-87.1924	31.3504	4.29218
-83.5898	31.4389	3.59534
-81.4855	31.4239	3.77557
-85.6036	31.2753	3.77156
-84.2172	31.3474	3.62524
-82.8518	31.3438	3.66564
-82.1275	31.3247	3.67864
-84.3197	30.8541	3.66214
-87.2151	30.7596	3.8113
-86.5863	30.8038	3.65752
-83.6302	30.7145	3.65529
-83.026	30.7422	3.7033
-82.0223	30.7248	3.72794
-85.7467	30.616	3.94649
-81.5563	30.6199	3.79402
-84.4317	30.189	3.8422
-85.2938	30.1327	3.67154
-83.6836	30.0841	3.57745
-82.9666	30.1212	3.59015
-82.4057	30.0015	4.23784
-81.7291	30.016	3.94889
-81.8665	29.5852	3.70276
-83.2552	29.5107	3.66927
-82.5348	29.3689	3.74978
-81.2578	29.422	3.75269
-81.1996	28.9621	3.71677
-82.0685	28.9413	3.90749
-82.2291	28.267	3.65317
-81.3616	28.2126	3.81079
-80.8984	28.0592	3.77425
-82.2357	27.6702	3.93047
-81.7543	27.5855	3.66188
-80.8791	27.524	3.62596
-81.8049	27.0569	3.83069
-81.144	26.9671	3.82111
-80.3618	27.0361	3.89344
-80.556	26.4062	3.79876
-81.4432	26.3373	3.71617
-80.907	25.8657	3.73375
-81.0523	24.7266	3.82373
