-85.2021 41.9756 3.76462
-77.2942 37.762 3.67673
-83.0428 41.4035 3.6342
-78.5832 44.5736 3.68701
-71.8127 43.2262 3.71218
-87.7704 44.4697 3.54236
-86.4261 38.9362 3.60899
-78.4107 39.0353 3.61925
-81.9522 38.3307 3.60019
-84.1825 40.922 3.6487
-81.3562 47.2726 3.7608
-78.6237 45.1222 3.70818
-87.7244 40.2489 3.61165
-82.2357 27.6702 3.93047
-85.1747 33.3167 3.72123
-79.915 45.9284 3.67846
-85.5156 45.6837 3.79888
-67.5632 45.2002 3.73325
-68.1066 47.037 3.72273
-87.0967 40.379 3.56523
-82.5348 29.3689 3.74978
-83.6836 30.0841 3.57745
-88.6209 39.4676 3.73474
-85.6214 41.3594 3.73627
-67.3115 44.7859 3.77077
-74.1798 44.4176 3.72553
-88.146 43.8844 3.66975
-86.8219 35.74 3.74943
-81.3687 33.3253 3.72361
-84.7357 31.9962 3.80342
-83.1066 32.6131 3.64546
-78.6908 42.6097 3.65678
-83.1389 43.36 3.73514
-85.3119 35.2002 3.65148
-75.9968 43.4099 3.68294
-81.3896 39.4868 3.64103
-89.5213 39.6409 3.83918
-87.1924 31.3504 4.29218
-74.9855 45.1036 3.67273
-81.6336 34.4701 3.66863
-83.9752 41.4745 3.62925
-81.144 26.9671 3.82111
-81.5762 37.0608 3.60421
-87.9119 42.1782 3.70502
-78.7649 41.4686 3.63865
-78.2163 34.0046 3.79518
-87.1225 31.9752 3.9827
-76.2594 44.593 3.65552
-70.6466 41.562 3.81484
-81.4432 26.3373 3.71617
-83.979 38.8436 3.68996
-72.2087 43.9323 3.76049
-86.8779 37.5946 3.66093
-73.4677 40.9313 3.77047
-83.7849 43.2986 3.67628
-81.8204 36.5209 3.627
-78.9536 37.7605 3.62228
-82.535 36.9823 3.67412
-78.5663 40.2683 3.71902
-85.7311 38.9295 3.69948
-78.2953 40.9171 3.6821
-88.1347 45.7587 3.80512
-87.2151 30.7596 3.8113
-71.6095 41.8631 3.71331
-78.4117 46.9764 3.69249
-76.0572 46.4538 3.67786
-73.2676 42.6695 3.64255
-81.4855 31.4239 3.77557
-85.6466 43.3478 3.66912
-85.2875 37.7849 3.7425
-87.0452 34.4517 3.80676
-85.064 33.8993 3.87147
-85.5334 37.105 3.79419
-75.7703 40.9168 3.60543
-83.2905 31.9457 3.66985
-71.8358 47.0073 3.69694
-81.9478 35.7771 3.67644
-89.6991 38.941 3.71466
-85.903 35.7663 3.7369
-77.7133 35.0528 3.67044
-78.5232 38.297 3.64204
-81.3616 28.2126 3.81079
-82.1359 33.2211 3.70744
-74.8525 42.775 3.64718
-83.5836 33.8554 3.71327
-68.3496 45.8633 3.67865
-86.5402 36.5107 3.75852
-76.9228 40.1231 3.6592
-86.9333 35.1386 3.62868
-80.4764 43.2407 3.7468
-82.0423 45.7627 3.75985
-74.553 40.0934 3.71231
-78.8386 39.5044 3.62775
-75.3256 38.8799 3.73408
-87.914 46.4301 3.99987
-77.1164 38.2005 3.72117
-81.8878 31.9799 3.73353
-80.1935 32.7364 3.79326
-88.2812 38.2926 3.55261
-85.7834 42.6864 3.74884
-82.6231 42.7749 3.67079
-82.1859 35.0857 3.74043
-76.6535 37.7055 3.76693
-70.8391 41.9359 3.76646
-77.5591 42.1365 3.66766
-75.0341 46.5436 3.68298
-82.1831 41.3321 3.66116
-71.4469 46.3689 3.60823
-84.8574 34.5658 3.79527
-82.8246 43.94 3.7551
-79.8888 44.6422 3.83428
-84.4329 41.9438 3.65103
-71.0781 43.2792 3.73705
-82.6443 38.3366 3.59626
-88.4277 45.2418 3.67488
-80.8338 38.9836 3.62072
-88.4671 40.1526 3.62131
-78.0898 45.3979 3.6679
-85.8714 38.4001 3.70602
-77.2629 35.765 3.7225
-81.6876 40.8125 3.6042
-84.7586 45.7737 3.54831
-72.3337 45.0977 3.64724
-82.0685 28.9413 3.90749
-78.2394 35.7649 3.75032
-74.7568 47.0485 3.69589
-83.2552 29.5107 3.66927
-83.8551 45.173 3.65556
-79.4924 46.5333 3.68723
-84.7164 39.5342 3.74506
-77.9768 34.5773 3.75584
-84.2172 31.3474 3.62524
-89.1234 43.3179 3.55303
-89.7581 41.4546 3.80758
-81.8581 33.9375 3.79043
-80.8791 27.524 3.62596
-70.0353 44.6616 3.62701
-76.4603 41.3721 3.66377
-85.4472 43.9411 3.64262
-85.1 35.6713 3.61326
-78.9862 40.7808 3.64433
-80.3618 27.0361 3.89344
-88.9636 46.4643 3.78601
-82.4665 32.6219 3.67818
-71.9514 45.9688 3.62298
-87.5114 38.2124 3.68889
-83.4556 42.7835 3.6804
-80.556 26.4062 3.79876
-79.278 33.2414 3.77041
-78.0696 42.7278 3.6215
-76.8579 43.276 3.68829
-72.7833 45.8513 3.66367
-82.0223 30.7248 3.72794
-84.7599 35.1606 3.59004
-85.6571 45.0404 3.77032
-82.1325 39.6337 3.64484
-82.1264 37.6815 3.64339
-79.2538 36.9983 3.6561
-88.5844 34.5564 3.7008
-78.1826 41.4837 3.62054
-87.1055 36.9881 3.85524
-85.3267 32.5269 3.66162
-74.625 41.3265 3.6616
-85.409 32.0929 3.81802
-84.3062 46.3665 3.73124
-69.5227 46.6201 3.62199
-86.044 44.6232 3.78825
-69.6347 43.9197 3.75048
-89.3457 42.7792 3.63822
-88.3783 35.1333 4.21344
-89.313 40.2856 3.67923
-77.7925 36.3526 3.70898
-73.8744 43.7957 3.70135
-82.4758 31.9263 3.68951
-81.3114 37.7997 3.59125
-76.4464 36.3319 3.70342
-79.2333 35.0208 3.7337
-82.3748 40.9183 3.62053
-87.1694 45.8313 3.59818
-87.5118 40.8479 3.77945
-79.3733 47.0904 3.75445
-78.6569 46.2851 3.6616
-74.2226 41.989 3.64877
-67.8285 46.4184 3.63041
-73.8886 42.6168 3.64738
-84.8214 43.2382 3.65061
-81.3047 33.7922 3.77554
-86.326 34.5126 3.63611
-76.7158 40.8396 3.66662
-86.2348 44.0361 3.75046
-83.3249 44.7006 3.71972
-79.7758 35.8875 3.66791
-81.0231 43.8036 3.67197
-76.8492 42.0005 3.64492
-79.4031 38.4071 3.66031
-81.2129 40.2493 3.612
-84.8621 45.3176 3.6597
-77.682 38.9413 3.72774
-72.8826 47.0954 3.68335
-84.7188 32.6686 3.71536
-85.9226 33.254 3.74887
-87.2892 36.4413 3.57509
-68.7558 45.2527 3.67095
-82.9666 30.1212 3.59015
-82.4057 30.0015 4.23784
-70.9237 46.9139 3.64259
-76.4327 39.6101 3.66586
-87.7439 39.5277 3.50377
-88.9134 43.8908 3.5443
-81.0472 36.5023 3.60816
-72.0464 41.4038 3.72622
-77.8787 37.9636 3.73717
-78.0034 38.2989 3.68489
-81.5082 42.7223 3.64339
-77.5541 36.9716 3.74617
-83.6199 40.1468 3.61604
-84.8431 36.4156 3.75511
-81.8049 27.0569 3.83069
-84.7171 41.4846 3.65584
-81.357 41.5405 3.6252
-82.3743 34.5474 3.71894
-68.422 46.422 3.64424
-71.2102 41.5509 3.74366
-77.183 44.5505 3.66118
-89.6534 44.6164 3.91192
-73.4212 43.2438 3.67132
-73.2916 43.844 3.73012
-86.2645 35.1194 3.7601
-88.1565 38.8948 3.74183
-83.3456 39.026 3.63726
-83.5834 38.3001 3.64279
-72.5206 40.9878 3.83465
-86.1742 40.2361 3.5148
-87.7153 37.6849 3.77486
-77.6354 40.2104 3.66318
-84.4003 37.679 3.80705
-82.9852 37.1076 3.69758
-76.5776 35.7912 3.67336
-74.6928 45.8122 3.67008
-69.6186 45.1147 3.63491
-86.0569 37.6574 3.76478
-79.115 35.794 3.75786
-88.1177 35.8007 3.81727
-81.1996 28.9621 3.71677
-75.4732 47.019 3.66494
-87.2504 41.3881 3.61562
-88.4185 43.3808 3.64856
-75.4321 41.5413 3.64264
-72.6986 44.5606 3.6348
-78.6023 34.572 3.70739
-89.8697 44.0592 3.6817
-77.6817 44.2161 3.67955
-69.9664 45.8968 3.64721
-79.9892 40.9617 3.64109
-81.495 32.6542 3.75647
-82.8417 33.2362 3.74992
-86.2677 31.9778 3.51841
-76.1859 40.3114 3.62723
-77.8167 43.2657 3.7147
-85.7467 30.616 3.94649
-85.2938 30.1327 3.67154
-75.405 40.3177 3.65881
-79.8265 39.5078 3.60283
-75.8429 39.0016 3.67055
